img_file,Image size (pixels)_abs_diff,Image size (pixels)_percent_diff,Aspect ratio_abs_diff,Aspect ratio_percent_diff,RMS contrast_abs_diff,RMS contrast_percent_diff,Luminance entropy_abs_diff,Luminance entropy_percent_diff,Complexity_abs_diff,Complexity_percent_diff,Edge density_abs_diff,Edge density_percent_diff,Color entropy_abs_diff,Color entropy_percent_diff,mean R channel_abs_diff,mean R channel_percent_diff,mean G channel_abs_diff,mean G channel_percent_diff,mean B channel (RGB)_abs_diff,mean B channel (RGB)_percent_diff,mean L channel_abs_diff,mean L channel_percent_diff,mean a channel_abs_diff,mean a channel_percent_diff,mean b channel (Lab)_abs_diff,mean b channel (Lab)_percent_diff,mean H channel_abs_diff,mean H channel_percent_diff,mean S channel_abs_diff,mean S channel_percent_diff,mean V channel_abs_diff,mean V channel_percent_diff,std R channel_abs_diff,std R channel_percent_diff,std G channel_abs_diff,std G channel_percent_diff,std B channel_abs_diff,std B channel_percent_diff,std L channel_abs_diff,std L channel_percent_diff,std a channel_abs_diff,std a channel_percent_diff,std b channel (Lab)_abs_diff,std b channel (Lab)_percent_diff,std H channel_abs_diff,std H channel_percent_diff,std S channel_abs_diff,std S channel_percent_diff,std V channel_abs_diff,std V channel_percent_diff,Mirror symmetry_abs_diff,Mirror symmetry_percent_diff,DCM distance_abs_diff,DCM distance_percent_diff,DCM x position_abs_diff,DCM x position_percent_diff,DCM y position_abs_diff,DCM y position_percent_diff,Balance_abs_diff,Balance_percent_diff,CNN symmetry left-right_abs_diff,CNN symmetry left-right_percent_diff,CNN symmetry up-down_abs_diff,CNN symmetry up-down_percent_diff,CNN symmetry left-right & up-down_abs_diff,CNN symmetry left-right & up-down_percent_diff,Slope Redies_abs_diff,Slope Redies_percent_diff,Slope Spehar_abs_diff,Slope Spehar_percent_diff,Slope Mather_abs_diff,Slope Mather_percent_diff,Fourier sigma_abs_diff,Fourier sigma_percent_diff,2D Fractal dimension_abs_diff,2D Fractal dimension_percent_diff,3D Fractal dimension_abs_diff,3D Fractal dimension_percent_diff,Self-similarity (PHOG)_abs_diff,Self-similarity (PHOG)_percent_diff,Self-similarity (CNN)_abs_diff,Self-similarity (CNN)_percent_diff,Anisotropy_abs_diff,Anisotropy_percent_diff,Homogeneity_abs_diff,Homogeneity_percent_diff,1st-order EOE_abs_diff,1st-order EOE_percent_diff,2nd-order EOE_abs_diff,2nd-order EOE_percent_diff,Sparseness_abs_diff,Sparseness_percent_diff,Variability_abs_diff,Variability_percent_diff,,Pearson Correaltions
708798.jpg,399,33,0.0007,0,0.135000000000002,0,-0.037000000000001,0,-1.164,13,0.244,0,-0.219,8,-0.031999999999997,0,-0.075999999999993,0,-0.051000000000002,0,-0.014000000000003,0,0.024,1,-0.011,0,-0.00064,1,0.0077,2,-0.0001,0,0.394999999999996,1,0.378,1,0.327000000000012,0,0.135000000000002,0,0.02,2,0.057,2,0.00524,14,0.0102,4,0.0015,1,-0.029999999999994,0,-0.282999999999998,1,-0.00063,1,0.00139,-1,-0.032,0,-0.0016,0,-0.0068,2,-0.0034,1,0.171,-6,0.097,-7,0.122,-9,-0.00498,28,0.087,7,0.036,2,0.0533,9,-0.0142,2,-0.0001396,19,0.045999999999992,0,-0.008,0,-0.006,0,-1.3E-05,5,2.92E-06,10,,
713971.jpg,433,33,0.0013,0,0.276,2,0.013999999999999,0,-1.587,9,-0.135000000000005,0,0.029,1,0.027000000000015,0,-0.015000000000001,0,-0.238,1,-0.006,0,0.032,0,0.023000000000003,0,0.0007,1,0.0094,1,0.0002,0,0.805,2,0.688000000000002,2,0.93,3,0.276,2,0.043000000000001,0,0.147,1,0.00149,3,-0.0027,2,0.0028,2,1.235,7,-0.504,19,0.002157,-50,0.001731,-18,-0.008999999999999,0,0.0006,0,0.0036,1,0.0024,0,0.148,-7,-0.04,-4,0.1862,-21,-0.038591,82,0.019,1,-0.026,1,-0.0015,0,0.0026,0,-5.02E-05,20,0.048999999999992,0,-0.004,0,-0.004,0,-1.011E-05,10,-1.4E-07,1,,
715548.jpg,404,33,0.0019,0,0.114999999999998,1,0.003,0,-1.271,16,-0.168999999999997,0,-0.044,1,0.081000000000003,0,-0.065,0,-0.038,0,0.007999999999999,0,0.025000000000002,0,0.013999999999999,0,-0.00043,2,0.0005,0,0.0003,0,0.340000000000003,0,0.318999999999995,1,0.495000000000001,2,0.114999999999998,1,0.059999999999999,0,0.093,0,1.99999999999992E-05,0,-0.0013,1,0.0013,0,0.170999999999999,0,-0.189999999999998,1,0.00117,-1,0.0003,0,-0.069999999999993,0,-0.0027,1,-0.0028,1,-0.0061,2,0.166,-7,-0.001,0,-0.008,-1,-0.034289,93,0.055,4,-0.065,2,-0.0193,4,-0.0027,0,-1.21E-05,2,0.094999999999999,0,0.001,0,0,0,-2.2E-06,1,9.89999999999999E-07,5,,
721310.jpg,398,33,0,0,0.164000000000001,1,-0.045,1,-1.971,20,-0.105999999999995,0,-0.016,0,0.09699999999998,0,0.060000000000002,0,0.15100000000001,0,0.015999999999991,0,0.033,1,-0.044,1,-0.00251,5,0.0011,1,0.0004,0,0.47999999999999,1,0.418999999999997,1,0.429999999999993,1,0.164000000000001,1,0.01,0,0.074,1,-0.0016,1,0.0019,1,0.0018,1,0.770999999999997,3,-0.030999999999999,0,0.00069,-4,0,0,0.087,0,-0.0017,0,-0.0082,3,-0.0079,3,0.174,-6,-0.069,-5,-0.062,-5,-0.05588,82,0.039,3,0.053,2,-0.0148,4,-0.0226,3,-7.42999999999999E-05,8,-0.079000000000008,0,-0.004,0,-0.004,0,-9.40000000000001E-06,3,3.68E-06,10,,
743297.jpg,432,33,0,0,0.620999999999999,3,0.023000000000001,0,0.312000000000001,2,-0.197000000000003,0,0.051,1,0,0,-0.030999999999992,0,0.009,0,-0.042999999999999,0,0.042,-9,-0.03,0,-0.00127,1,0.0135,5,0.0009,0,1.688,3,1.64,3,1.594,3,0.620999999999999,3,0.305,4,0.172000000000001,2,0.0019,1,0.0173,7,0.0063,3,1.232,5,-0.218999999999998,1,0.00087,-2,0.0007,-1,0.006,0,0.0013,0,0.0008,0,-0.0012,0,0.155,-8,-0.0111,-1,0.2566,-30,-0.01661,50,0.031,2,-0.008,0,-0.0202,3,-0.0065,1,2.93E-05,5,-0.022000000000006,0,0,0,-0.001,0,-9.79999999999999E-06,6,1.42E-06,7,,
745035.jpg,403,33,0.0014,0,0.172000000000001,1,-0.099,1,-0.319999999999999,5,-0.07,0,-0.085999999999999,2,0.082999999999999,0,-0.021999999999991,0,0.010000000000002,0,-0.009,0,0.003,0,-0.071000000000005,0,-0.00024,0,-0.004,0,0.0002,0,0.412999999999997,0,0.403000000000006,1,0.204000000000001,1,0.172000000000001,1,0.17,1,0.216999999999999,1,-0.00607,14,0.0035,2,0.0019,1,-0.421999999999997,1,0.003,0,-0.001027,inf,0,0,0.010000000000002,0,-0.0048,1,-0.0013,0,-0.0024,1,0.176,-6,0.155,-18,0.224,-21,0.01442,25,0.151,11,0.026,1,-0.0223,4,0.0085,1,-2.99999999999996E-06,0,-0.137,0,-0.004,0,-0.006,0,-1.69E-05,3,1.67E-06,4,,
751901.jpg,473,33,-0.001,0,1.203,4,-0.026,0,-4.679,13,1.97799999999995,1,0.037,1,0.302000000000007,0,0.055999999999997,0,0.061999999999998,0,-0.042999999999999,0,0.121,1,0.037,1,-0.0009,0,0.0236,5,0.0016,0,3.006,3,3.164,4,3.218,4,1.203,4,0.021999999999999,0,0.066000000000003,0,0.0031,2,0.0126,4,0.0124,4,0.693999999999996,2,-0.251,19,0.001389,100,0.001444,-29,-0.032,2,0.0018,0,0.0023,0,0.0026,0,0.171,-8,-0.017,-1,-0.069,-7,-0.04967,82,-0.109,6,-0.042,1,0.0083,1,-0.0027,0,-2.5E-05,9,0.009,0,-0.020000000000001,0,-0.007,0,-7.09E-06,7,4.33E-07,7,,
754687.jpg,412,33,0.0007,0,0.506,2,-0.129,3,0.797000000000001,9,-0.111999999999995,0,0.191,6,-0.101999999999997,0,-0.128,0,-0.039999999999999,0,-0.052,0,0.031,2,-0.055000000000001,1,-0.00325,8,0.0197,7,-0.0001,0,1.374,2,1.469,3,1.532,4,0.506,2,0.214,6,0.233000000000001,2,0.00689,7,0.026,8,0.0054,2,1.05200000000001,1,0.137999999999998,0,0.0004871,-50,-0.0007,0,0.081000000000003,0,-0.006,2,-0.0085,3,-0.0042,2,0.151,-7,0.101,-10,0.062,-6,-0.00103,10,0.088,6,0.002,0,-0.0288,6,-0.0049,1,-1.59E-05,3,-0.140999999999991,0,0.001,0,0,0,-9.89999999999997E-06,3,2.2E-06,9,,
754981.jpg,400,33,0,0,0.018000000000001,0,-0.114000000000001,2,-1.087,19,-0.150999999999996,0,-0.035,1,-0.009,0,0,0,0.004000000000019,0,0.001000000000005,0,0.007999999999999,0,-0.0062,0,0.0003,0,0.0004,0,9.9999999999989E-05,0,0.076999999999998,0,0.050999999999995,0,0.033999999999992,0,0.018000000000001,0,-0.009,0,-0.005000000000003,0,0,0,0.0006,0,9.9999999999989E-05,0,0.018999999999998,0,-0.422999999999999,6,0.000694,-50,0.00208,-6,0.003,0,-0.0019,1,-0.0016,0,-0.0016,1,0.117,-4,0.039,-3,0.115,-8,-0.029535,86,0.048,4,0.022,1,0.0037,1,0.003,0,-4.36E-05,9,-0.006,0,0,0,-0.001,0,-8.09999999999993E-06,1,-8.5E-07,3,,
757789.jpg,460,33,-0.002,0,0.132999999999999,1,0.012000000000001,0,0.252999999999998,3,-0.100999999999999,0,-0.008,0,-0.01400000000001,0,-0.018000000000001,0,-0.015000000000015,0,-0.004000000000005,0,0.013999999999999,0,0.004899999999999,0,-9.9999999999989E-05,0,0.003,1,0,0,0.213999999999999,0,0.406999999999997,1,0.332999999999998,1,0.132999999999999,1,0.103,1,-0.006,0,0.0003,0,0.0022,1,0.0012,0,-0.302999999999997,1,0.126000000000001,1,0,,0.00064,1,-0.043999999999999,0,0.0002,0,0.0039,1,0.0037,1,0.142,-5,0.163,-12,0.005,0,0.02614,85,0.179,14,-0.036,1,0.0585,8,0,0,-0.0001237,25,0.069000000000003,0,-0.000999999999999,0,0,0,-3.22E-05,9,-2.21E-06,8,,
759275.jpg,452,33,-0.001,0,0.945,3,-0.058999999999999,1,0.315999999999999,1,0.119,0,0.091,1,0.007000000000005,0,-0.022999999999996,0,-0.088999999999999,0,-0.032,0,0.087,-2,-0.057,0,-0.0004,0,0.0496,9,0.0021,1,2.693,4,2.54400000000001,3,2.532,4,0.945,3,0.58,5,0.060000000000001,0,0.0032,2,0.0257,8,0.0107,4,-0.088999999999999,0,-0.169999999999998,1,0,0,-0.00092,1,-0.045999999999999,0,0.0056,1,0.0039,1,0.0042,1,0.153,-8,0.0222,-2,0.057,-6,-0.025002,92,0.04,2,-0.004,0,0.0211,3,0.009,1,-2.75E-05,12,0.528999999999996,1,0.000999999999999,0,0,0,-1.1E-05,9,4.49999999999999E-07,4,,
759639.jpg,400,33,0,0,0.113,1,-0.026,0,-1.306,20,-0.036999999999992,0,0.01,0,0.024999999999992,0,-0.015000000000001,0,0.01100000000001,0,-0.009,0,0.019,0,-0.013999999999999,0,0.0018,0,0.001,0,0,0,0.201,0,0.275999999999996,1,0.237000000000002,0,0.113,1,0.042,1,-0.003999999999998,0,-0.0021,1,0.0022,1,0.0008,0,-0.021,1,0.262,6,0.001389,25,0.00105,5,0,0,-0.005,2,-0.0021,1,-0.0023,1,0.128,-5,-0.11,-8,-0.12,-10,-0.020937,93,0.067,5,-0.107,4,0.022,4,0.0038,0,-2.47E-05,4,-0.001000000000005,0,0.000999999999999,0,0.001,0,-1.2E-05,3,2.06E-06,8,,
767771.jpg,410,33,-0.002,0,0.481999999999999,2,-0.018,0,-1.554,9,-0.425999999999988,0,0.028000000000001,0,-0.052000000000007,0,-0.054000000000002,0,-0.055,0,-0.081000000000003,0,0.042,2,-0.022,0,-0.0088,13,0.0067,1,0.0002,0,1.107,1,1.3,2,1.82,3,0.481999999999999,2,0.122999999999999,1,0.155999999999999,1,0.007,2,0.0041,2,0.0045,1,0.870999999999995,2,0.412,8,0.00182,7,0.001395,25,-0.103,1,-0.0026,1,-0.0028,1,-0.003,1,0.216,-9,-0.063,-5,-0.013,-1,-0.036325,88,0.069,5,-0.124,4,0.0076,1,-0.0024,0,3.50000000000003E-06,0,-0.347999999999999,0,0,0,0,0,-5.4E-06,3,-4.60000000000002E-07,2,,
767943.jpg,480,33,0,0,0.271000000000001,1,0.008,0,-1.324,7,-0.162999999999983,0,-0.008,0,-0.002999999999986,0,0.00200000000001,0,0.033000000000016,0,-0.020000000000003,0,0.018,0,-0.016,0,-0.0002,0,0.0041,2,0.0004,0,0.683999999999998,1,0.721999999999994,1,0.697999999999993,1,0.271000000000001,1,0.074999999999999,1,0.033,0,0.0016,1,0.0073,3,0.0029,1,0.768999999999998,4,-0.137,2,0,0,0.00069,-2,0.004,0,0.0032,1,0.0038,1,0.0048,1,0.146,-6,-0.084,-8,0.1,-10,-0.032638,90,-0.052,3,-0.054,2,-0.0046,1,0.0036,0,-4.18E-05,13,0.312999999999988,0,-0.000999999999999,0,0,0,-8.29999999999999E-06,6,2.29E-06,18,,
768059.jpg,480,33,0.0014,0,0.225000000000001,1,0.064,1,1.01,8,-0.102000000000004,0,0.018000000000001,0,0.015000000000015,0,-0.013000000000005,0,0.027000000000001,0,-0.022000000000006,0,0.021,1,-0.020000000000001,0,-0.00253,3,0.0039,2,9.9999999999989E-05,0,0.472999999999999,1,0.492000000000004,1,0.530000000000001,1,0.225000000000001,1,0.022,0,0.006,0,0.0027,1,0.0091,5,0.0021,1,-0.194000000000003,1,-0.239000000000001,1,8.99999999999929E-05,0,0.00139,-2,-0.027000000000001,0,0.008,2,0.0097,2,0.0084,2,0.12,-5,0.072,-7,0.099,-9,0.00677,35,0.043,3,-0.008,0,0.0118,2,-0.0003,0,-0.0001041,26,0.183000000000007,0,-0.000999999999999,0,0.001,0,-1.38E-05,10,-2.49999999999999E-07,2,,
768256.jpg,479,33,0.0014,0,0.155999999999999,1,-0.029999999999999,1,-0.604,12,-0.115000000000002,0,0.018,1,0.051999999999993,0,0.021999999999991,0,0.078000000000003,0,0.004000000000005,0,0.0246,6,-0.026,1,-0.00176,4,0.00216,3,0.0003,0,0.356999999999999,1,0.390999999999991,1,0.322999999999993,0,0.155999999999999,1,0.039,1,0.036000000000001,0,0.00044,1,0.0083,6,0.0013,0,-0.054,1,-0.001999999999995,0,5.99999999999976E-05,0,0,0,0.070999999999998,0,-0.0025,1,-0.0067,3,-0.0061,3,0.151,-6,0.101,-8,0.079,-6,-0.014909,83,0.015,1,-0.006,0,-0.0128,4,0.0138,4,1.69E-05,3,-0.087999999999994,0,0,0,-0.000999999999999,0,-2.99999999999953E-07,0,9.60000000000001E-07,5,,
768431.jpg,398,33,-0.004,0,0.274000000000001,2,-0.043,1,-1.295,14,0.161000000000001,0,-0.308,8,-0.122,0,-0.118000000000009,0,-0.137,0,-0.057000000000002,0,-0.0066,-1,0.0098,-4,0.0018,0,-0.0018,5,-0.0009,0,0.649999999999999,1,0.668999999999997,2,0.659999999999997,2,0.274000000000001,2,-0.0863,11,-0.125,8,-0.0109,5,-0.00056,1,0.0027,2,-0.036000000000001,0,-0.238,11,0.001063,-13,-0.000535,11,0.017,0,-0.0024,0,-0.0018,0,-0.0031,1,0.178,-7,0.148,-13,0.112,-9,-0.0064,15,0.033,2,0.056,2,-0.0358,5,-0.0062,1,-6.73E-05,9,0.154000000000011,0,-0.021,1,-0.019,0,-1.17E-05,5,1.24E-06,7,,
769372.jpg,451,33,9.9999999999989E-05,0,0.042,0,0.011,0,-1.165,22,0.067999999999998,0,-0.083,2,-0.02200000000002,0,-0.013000000000005,0,0.021999999999991,0,-0.007000000000005,0,0.004,-1,-0.02,1,0.00142,2,-0.00039,1,-9.9999999999989E-05,0,0.069000000000003,0,0.126000000000005,0,0.086999999999996,0,0.042,0,-0.017,2,-0.031,1,0.0033,2,-0.00045,1,0.0005,0,0.011000000000001,0,-0.317,10,0.00119,-10,0.001054,-13,-0.047000000000001,1,-0.0037,1,-0.0061,1,-0.006,1,0.13,-5,-0.089,-7,0.078,-6,-0.02443,69,0.026,2,-0.059,2,-0.0115,2,-0.0033,0,-0.0001383,13,0.152999999999992,0,-0.013,0,-0.01,0,-8.00000000000003E-06,2,1.3E-06,9,,
769552.jpg,432,33,0,0,0.001000000000001,0,0.009,0,-0.294,13,-0.143000000000001,1,-0.073,2,0.046999999999997,0,-0.013000000000005,0,-0.007000000000005,0,0.001000000000005,0,0.03,-2,-0.021000000000001,0,-0.00102,1,9.9999999999989E-05,0,9.9999999999989E-05,0,0.034000000000001,0,-0.004999999999999,0,0.10799999999999,0,0.001000000000001,0,0.003,0,0.011000000000003,0,-0.0016,1,0.0005,0,0.0001,0,-1.641,6,-0.135000000000002,1,-0.0007,1,0,0,-0.028000000000002,0,-0.0021,1,-0.0037,1,-0.0018,1,0.08,-3,0.005,0,0.043,-3,0.003,26,0.08,6,-0.042,2,0.0131,2,-0.0008,0,-2.45E-05,5,-0.347999999999999,0,-0.001,0,-0.005,0,-5.39999999999991E-06,1,9.3E-07,4,,
770409.jpg,440,33,0,0,0.301000000000002,1,-0.032,1,-0.804,13,-0.471000000000004,1,0.011,0,-0.109000000000002,0,-0.134,0,-0.124000000000002,0,-0.064999999999998,0,0.01764,51,-0.008,1,-0.0013,1,0.0033,1,-0.0005,0,0.932000000000002,2,0.939999999999998,2,0.822000000000003,1,0.301000000000002,1,0.069,2,0.017,0,-0.0008,0,0.0033,1,0.0033,1,0.860999999999997,2,-0.135000000000002,0,0.00069,2,0.0008,-1,0.073999999999998,0,0.0021,0,-0.0067,2,-0.0065,2,0.227,-10,-0.049,-4,0.124,-10,-0.00614,12,0.016,1,-0.059,2,-0.0411,10,-0.0093,1,-1.65E-05,2,-0.594999999999999,1,0.022,1,0,0,4.0000000000001E-07,0,1.97E-06,8,,
771153.jpg,480,33,0,0,0.532999999999998,2,-0.044000000000001,1,-0.382,5,-0.061000000000007,0,-0.144,6,-0.028999999999996,0,-0.042000000000002,0,-0.040999999999997,0,-0.048000000000002,0,0.0033,4,0.004,0,-0.0015,0,0.00347,8,-0.0002,0,1.242,2,1.258,2,1.27399999999999,2,0.532999999999998,2,-0.0199,2,-0.052,5,-0.0065,6,0.0122,9,0.005,2,0.167000000000001,2,0.193,3,0.00069,4,-0.0007,-3,-0.032,0,0.0098,2,0.0081,3,0.0098,3,0.205,-8,0.151,-14,0.081,-6,-0.01416,43,0.05,4,0.026,1,-0.0619,12,-0.016,2,2.56999999999999E-05,3,1.94,2,0,0,0,0,2.99999999999996E-06,1,2.81E-06,10,,
771339.jpg,421,33,0,0,0.079000000000001,0,0.003,0,-3.415,19,-0.372000000000014,0,-0.045,1,-0.033999999999992,0,0.019999999999996,0,-0.01400000000001,0,-0.001999999999995,0,-0.012,1,0.012000000000001,0,0,0,0.0005,0,-9.9999999999989E-05,0,0.188999999999993,0,0.204000000000001,0,0.220999999999997,0,0.079000000000001,0,0.017,0,-0.001999999999999,0,-0.0018,1,0.0012,0,0.001,0,-0.131999999999998,0,0.255,4,0.00139,5,0.0018412,-200,-0.029,0,-0.0036,1,0,0,-0.0038,1,0.164,-6,-0.114,-8,-0.061,-5,-0.0606,72,0.023,1,-0.03,1,-0.0258,4,0.0008,0,-4.72E-05,8,0.045000000000002,0,-0.000999999999999,0,0,0,-9.40000000000001E-06,5,1.33E-06,8,,
771380.jpg,423,33,-0.003,0,0.924999999999997,4,0.026,0,-0.434000000000001,2,-0.254999999999995,0,0.038,1,-0.025000000000006,0,-0.040000000000006,0,-0.046999999999997,0,-0.068000000000005,0,0.0504,-7,-0.016,0,0.0004,0,0.0217,5,0.0006,0,2.37,4,2.52,4,2.594,5,0.924999999999997,4,0.198,2,0.073,1,0.0008,0,0.0217,8,0.0089,4,3.287,10,0.052,0,0.00069,-2,0.00081,1,-0.035,0,0.0048,1,0.0016,0,0.0025,0,0.155,-8,-0.0662,-7,-0.0755,-9,-0.038925,94,-0.012,1,-0.019,1,0.0045,1,-0.0006,0,-5.6E-05,15,0.067999999999998,0,-0.001,0,-0.001,0,-8.61E-06,8,6.7E-07,6,,
771538.jpg,420,33,-0.003,0,0.103999999999999,0,-0.049,1,-1.516,23,0.100000000000009,0,-0.017,0,0.106999999999999,0,0.050000000000011,0,0.048000000000002,0,0.015000000000001,0,0.024,1,0.01,0,0.0001,0,0.0018,1,0.0004,0,0.260000000000005,0,0.260999999999996,0,0.257999999999996,0,0.103999999999999,0,0.031,0,0.02,0,0.00191,4,0.0014,1,0.001,0,-0.122999999999999,1,-0.247,1,0,0,0.0012,-1,-0.073,0,-0.0083,3,-0.0033,1,-0.0071,3,0.171,-6,0.039,-3,-0.03,-2,-0.037795,87,0.126,9,-0.144,6,-0.0082,2,-0.0181,2,2.27000000000001E-05,4,-0.158000000000001,0,-0.004,0,-0.002,0,-4.89999999999996E-06,1,3.12E-06,10,,
771695.jpg,476,33,0.0014,0,0.206,1,0.003,0,-0.754,9,-0.114000000000004,0,0.032,1,0.001000000000005,0,-0.00200000000001,0,-0.105000000000004,0,0.014000000000003,0,0.036999999999999,0,0.027999999999999,0,-0.00039,1,0.0049,1,9.9999999999989E-05,0,0.654000000000004,2,0.585999999999999,1,0.992999999999995,1,0.206,1,0.074999999999999,0,0.247,1,0.00347,5,0.0025,1,0.0023,2,0.154,1,0.057000000000002,0,-0.00065,-1,0,0,-0.026,0,-0.0069,3,0.0026,1,-0.0064,3,0.191,-9,-0.085,-8,0.0213,-2,-0.06448,85,0.017,1,-0.023,1,-0.0083,2,0.0008,0,-7.88999999999999E-05,8,0.174000000000007,0,-0.008,0,-0.004,0,-1.01999999999999E-05,1,6.49E-06,16,,
772607.jpg,382,33,0.0005,0,0.745999999999999,4,0.050999999999999,1,0.493000000000002,2,-0.339999999999989,0,0.212,3,0.024999999999992,0,-0.013000000000005,0,0.009,0,0.035000000000004,0,0.026,0,0.017999999999999,0,0.00211,2,0.014,4,0.0025,1,1.95,4,2.259,5,1.803,4,0.745999999999999,4,1.056,9,0.389000000000001,3,0.0097,8,0.0135,5,0.0074,4,-0.728000000000002,2,-0.173,3,0.00104,-7,-0.00036,2,-0.057,1,-0.0029,1,0.0005,0,-0.002,0,0.225,-11,-0.159,-15,-0.063,-6,-0.038411,85,0.019,1,-0.092,3,-0.0309,4,-0.0087,1,-2.07E-05,7,0.280000000000001,0,0.001,0,0.001,0,-1.1E-05,10,1.116E-06,10,,
772734.jpg,455,33,-0.001,0,0.143000000000001,1,0.001,0,-1.706,10,-0.14700000000002,0,0.013,0,0.051999999999993,0,-0.009,0,0.012000000000001,0,-0.003999999999998,0,0.038,1,-0.013999999999999,0,-0.00045,0,0.0015,0,0.0003,0,0.402000000000001,1,0.384999999999991,1,0.455999999999996,1,0.143000000000001,1,0.065,1,0.049000000000001,0,-0.0003,0,0.0058,3,0.0015,1,0.658999999999999,3,-0.159,3,0.00069,-2,0.000785,-20,0.032,0,0.0025,0,0.0021,0,0.002,0,0.146,-6,-0.079,-6,0.172,-15,-0.03589,76,0.026,2,-0.07,3,-0.0104,1,-0.0014,0,-3.4E-05,8,-0.069000000000003,0,0,0,0,0,-1.05E-05,8,9.1E-07,7,,
773819.jpg,418,33,0,0,0.007999999999999,0,0,0,-0.433,14,-0.053000000000004,0,-0.072,2,0.009999999999991,0,-0.021999999999991,0,0.031999999999997,0,-0.002999999999993,0,0.022,0,-0.024000000000001,0,-0.00039,0,-0.0002,0,9.9999999999989E-05,0,0.004999999999995,0,0.030999999999999,0,0.07,0,0.007999999999999,0,-0.007,0,0.018,0,-0.00068,2,0.0005,0,0,0,-0.006999999999998,0,-0.014,0,-0.000694,33,0,0,-0.025,0,-0.0003,0,0.0007,0,0.0003,0,0.084,-3,-0.01,-1,-0.158,-11,-2.80000000000002E-05,1,0.1434,13,0.005,0,0.1282,21,0.0007,0,-0.000197,28,0.109000000000009,0,0,0,-0.002,0,-2.53E-05,5,3.45E-06,16,,
775532.jpg,400,33,0,0,0.212,1,0.015,0,-0.076,1,-0.158999999999992,0,0.021,0,0.006,0,0.006,0,-0.02000000000001,0,-0.009,0,0.00993,-13,0.013,0,-0.0011,1,0.0026,1,0.0004,0,0.474000000000004,1,0.514000000000003,1,0.551999999999993,1,0.212,1,0.118,2,0.064,0,0.0018,1,0.0032,1,0.0018,1,-0.821000000000002,3,-0.257,2,0.00208,-4,0,0,0.010999999999999,0,-0.0061,3,-0.0041,2,-0.0013,0,0.144,-6,0.106,-9,0.027,-2,0.00568,35,0.052,4,0.002,0,-0.0394,9,0.0035,0,-6.64E-05,12,-0.177999999999997,0,-0.002,0,-0.000999999999999,0,-1.22E-05,4,4.9E-07,2,,
775583.jpg,463,33,-0.002,0,0.009,0,0,0,-0.212,10,-0.053000000000001,0,-0.013,0,0.019000000000006,0,-0.013000000000005,0,-0.003,0,-0.001999999999995,0,0.016,0,0.001999999999995,0,-4.00000000000123E-05,0,0.0003,0,0,0,0.011000000000003,0,0.015999999999998,0,0.058,0,0.009,0,-0.012000000000001,0,-0.003,0,-6.99999999999972E-05,0,0.0003,0,0,0,-0.017,0,0.042,0,0.00069,-2,0.00067,1,-0.02,0,0.0003,0,0.0006,0,0,0,0.123,-5,0.01,-1,0.217,-19,0.00187,5,0.135,10,-0.013,1,0.0544,8,-0.0081,1,-0.0001157,23,0.078000000000003,0,-0.002999999999999,0,-0.004,0,-1.72E-05,3,2.81E-06,15,,
775691.jpg,476,33,0.0014,0,0.52,2,0.013,0,-2.801,10,-0.182000000000016,0,0.013999999999999,0,0.038000000000011,0,-0.024999999999992,0,0.042000000000002,0,-0.039999999999999,0,0.04,1,-0.0298,-12,-0.0019,0,0.0077,4,0.0005,0,1.306,2,1.27699999999999,2,1.24,2,0.52,2,0.09,2,0.133,2,-0.0007,1,0.0182,11,0.005,2,-0.561999999999998,3,0.2194,19,0.001411,25,0.000694,-50,-0.008,0,-0.0022,0,-0.0014,0,-0.0019,0,0.138,-6,-0.106,-10,0.029,-3,-0.030148,95,-0.098,6,-0.054,2,-0.0526,6,-0.0059,1,-2.02E-05,9,-0.021999999999991,0,-0.001,0,-0.001,0,-7.9E-06,6,2.9999999999998E-09,0,,
775694.jpg,400,33,0,0,0,0,0.007000000000001,0,-1.268,22,-0.137,0,-0.059,1,0.049000000000007,0,0.025999999999996,0,-0.090999999999994,0,0.012999999999998,0,0.006,0,0.045000000000002,0,-4.99999999999945E-05,0,0.0014,0,0.0002,0,0.009999999999998,0,-0.009,0,0.118000000000002,0,0,0,-0.029,0,0.041,0,-0.00035,2,0.0012,0,0,0,0,0,0.2508,25,0.000695,25,0.001042,25,-0.012000000000001,0,-0.0016,0,-0.0013,0,-0.0012,0,0.12,-4,-0.029,-2,-0.03,-2,-0.031958,78,0.02,2,-0.042,2,0.0457,8,0.0009,0,-7.02000000000001E-05,11,-0.007999999999996,0,-0.001,0,-0.001,0,-1.94E-05,4,9.1E-07,5,,
777396.jpg,480,33,0,0,0.77,3,0.023999999999999,0,0.660999999999998,4,-0.067999999999998,0,0.028,0,0.040999999999997,0,-0.038000000000011,0,-0.050000000000011,0,-0.047999999999995,0,0.055000000000001,1,-0.019,0,-0.00022,0,0.0112,2,0.0003,0,1.99,3,1.90600000000001,3,1.43899999999999,2,0.77,3,0.167999999999999,2,0.071999999999999,0,0.0006,0,0.0167,8,0.0066,2,-0.645000000000003,4,-0.113,8,0.000694,-12,0,0,-0.002,0,0.0027,1,0.0036,1,0.0041,1,0.148,-7,0.0566,-6,0.053,-5,-0.013789,72,-0.024,1,-0.011,0,0.0031,0,0.0016,0,6.01999999999999E-05,10,0.040999999999997,0,0,0,0,0,-8.9E-06,2,0,0,,
