img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Edge density,Complexity,Color entropy,mean R channel,mean G channel,mean (RG)B channel,mean L channel,mean A channel,mean (LA)B channel,mean H channel,mean S channel,mean V channel,std R channel,std G channel,std (RG)B channel,std L channel,std A channel,std (LA)B channel,std H channel,std S channel,std V channel,Mirror symmetry,DCM,Balance,left-right,up-down,left-right & up-down,2-dimensional,3-dimensional,Slope,Sigma,PHOG-based,CNN-based,Anisotropy,Homogeneity,1st-order,2nd-order,Sparseness,Variability,
random_3712.jpg,1400,1.333,16.358,16.501,43.577,6.803,12.205,183.316,136.649,83.497,60.133,12.074,34.611,0.07929,0.5337,0.7192,45.324,45.023,19.607,16.358,9.918,16.327,0.05187,0.1133,0.177,22.887,10.678,11.396,0.6041,0.5736,0.5518,2.723,1.663,-1.692,0.0134,0.7954,0.7887,0.0004949,93.699,3.99,4.248,0.0001422,1.045e-05,
random_3714.jpg,1330,1.509,14.137,13.536,57.849,5.964,8.96,28.368,179.982,39.047,64.033,-61.4644,54.258,0.3436,0.8792,0.7058,29.19,41.609,47.654,14.137,6.281,6.039,0.02098,0.1172,0.1632,64.492,9.824,15.861,0.7401,0.6487,0.6418,2.55,1.427,-3.83,0.05541,0.7001,0.7974,0.0006939,81.409,3.479,3.943,0.0005367,4.55e-06,
random_3727.jpg,1400,1.333,14.096,11.395,31.825,3.518,5.056,126.297,126.113,142.499,53.031,3.843,-8.984,0.6764,0.1379,0.5636,35.858,36.165,29.597,14.096,3.919,8.78,0.1641,0.0968,0.1213,36.296,3.905,12.54,0.4929,0.5127,0.4591,2.523,1.287,-2.462,0.004442,0.6933,0.7409,0.0004026,92.407,4.2,4.35,0.0002567,8.767e-06,
random_3759.jpg,1400,1.333,17.072,13.243,36.369,3.431,10.545,190.022,78.882,20.943,47.69,41.635,51.42,0.05493,0.904,0.7453,52.808,44.402,29.149,17.072,10.913,13.821,0.02217,0.1169,0.2072,36.887,19.214,17.791,0.4595,0.4322,0.4487,2.401,1.133,-2.726,0.00723,0.5953,0.6748,0.0005202,86.439,4.084,4.374,0.000843,1.172e-05,
random_3779.jpg,1332,1.504,28.916,12.953,98.701,8.452,7.883,123.753,142.565,158.993,57.031,-2.109,-11.2244,0.5878,0.2884,0.6242,77.391,74.607,69.829,28.916,5.204,6.783,0.0844,0.2104,0.2738,28.318,14.567,16.343,0.3353,0.3714,0.3619,2.353,1.166,-3.078,0.004491,0.6229,0.8085,0.0007418,95.322,3.658,4.04,0.0003192,1.851e-05,
random_3787.jpg,1400,1.333,30.415,14.363,41.157,4.87,10.971,181.845,151.877,64.016,62.796,1.997,47.441,0.1186,0.6278,0.7139,81.821,82.147,37.303,30.415,15.014,24.075,0.04866,0.1648,0.3208,32.958,5.417,18.919,0.6067,0.4817,0.4728,2.424,1.145,-2.476,0.008795,0.6541,0.7401,0.0005512,89.73,4.014,3.956,0.0002833,1.501e-05,
random_3810.jpg,1400,1.333,16.194,11.918,21.263,2.001,8.825,99.284,107.754,112.38,44.785,-0.5996,-3.822,0.6136,0.3088,0.4979,52.839,39.717,29.889,16.194,5.559,16.26,0.1946,0.1427,0.1858,71.01,13.442,17.462,0.4245,0.3591,0.3103,2.321,1.048,-3.092,0.002301,0.457,0.7061,0.0006801,68.933,4.052,4.135,0.0005564,1.782e-05,
random_3841.jpg,1336,1.493,21.733,17.654,133.933,21.736,12.104,130.883,160.479,112.336,62.295,-18.4314,21.676,0.2768,0.3567,0.6371,61.582,58.293,52.571,21.733,13.34,14.989,0.1141,0.1803,0.2249,35.611,8.822,10.436,0.6506,0.6285,0.5988,2.843,1.857,-1.64,0.02458,0.909,0.8776,0.0002935,99.21,4.483,4.529,7.79e-05,7.106e-06,
random_3876.jpg,1400,1.333,22.792,11.049,39.349,3.383,6.062,86.142,88.089,92.955,36.259,0.3787,-2.89,0.6926,0.09757,0.3684,53.59,55.189,58.875,22.792,1.11,4.28,0.2453,0.08149,0.2288,40.619,23.367,22.175,0.5109,0.2504,0.232,2.324,1.061,-3.021,0.001483,0.4797,0.7073,0.0006918,84.495,3.989,4.112,0.0002596,1.237e-05,
random_3888.jpg,1124,1.322,14.964,15.558,45.846,16.727,10.499,91.837,145.929,215.385,59.595,4.215,-40.908,0.5942,0.5907,0.8446,45.212,42.234,28.344,14.964,9.631,10.15,0.0208,0.1617,0.1112,29.581,13.272,8.817,0.703,0.6718,0.7088,2.965,1.814,-0.6487,0.01984,0.8066,0.8653,0.0001639,95.676,4.51,4.538,0.000214,4.019e-06,
random_3918.jpg,1063,1.513,17.617,13.53,94.613,24.349,7.151,115.372,103.801,115.423,44.805,6.592,-4.496,0.8491,0.1449,0.4618,49.123,41.245,49.181,17.617,9.436,6.588,0.2153,0.1213,0.187,22.85,11.92,11.128,0.6319,0.5923,0.5704,2.828,1.819,-1.217,0.01433,0.8372,0.864,0.0002884,97.178,4.164,4.442,9.571e-05,1.039e-05,
random_3923.jpg,1400,1.333,17.418,10.707,87.591,10.961,7.498,71.754,76.961,77.551,31.711,-1.246,-1.02,0.04045,0.1446,0.3285,39.877,44.429,44.797,17.418,5.868,11.522,0.2912,0.1659,0.1897,71.951,9.006,13.774,0.3938,0.4285,0.3205,2.449,1.504,-2.619,0.009747,0.5256,0.8326,0.0004448,88.494,4.399,4.485,0.0001801,1.868e-05,
random_3939.jpg,1400,1.333,19.465,14.178,117.032,14.671,10.153,35.172,75.309,16.409,27.218,-24.4055,26.552,0.2917,0.8571,0.2976,38.438,49.723,26.377,19.465,11.972,15.148,0.05506,0.1614,0.1954,47.286,4.61,12.963,0.5317,0.5244,0.5136,2.568,1.551,-2.902,0.01659,0.7415,0.8351,0.0004331,98.539,4.363,4.52,0.0001488,1.159e-05,
random_3944.jpg,1400,1.333,22.755,16.104,55.167,4.818,11.386,80.052,105.139,138.685,43.733,3.552,-19.8415,0.5924,0.4136,0.5598,47.885,62.005,69.796,22.755,20.766,27.025,0.1854,0.2532,0.2642,45.408,15.397,16.477,0.5209,0.3401,0.3266,2.284,1.018,-3.092,0.002621,0.6176,0.7022,0.0008361,88.585,3.317,3.664,0.0003397,1.894e-05,
random_3947.jpg,1250,1.778,22.97,14.031,116.421,17.883,8.93,131.429,87.8,143.013,43.429,28.248,-22.7566,0.8114,0.4901,0.5745,64.973,54.245,61.386,22.97,8.892,12.886,0.07591,0.2612,0.2275,13.173,11.323,17.019,0.449,0.547,0.4535,2.666,1.619,-1.929,0.004798,0.6633,0.8337,0.0003371,94.549,4.308,4.463,0.0001403,1.033e-05,
random_3966.jpg,1400,1.333,19.507,15.774,147.193,14.929,11.245,198.646,199.537,185.719,79.807,-2.089,7.346,0.1958,0.1742,0.824,51.503,54.141,56.641,19.507,13.851,10.496,0.1867,0.2054,0.1769,2.471,12.255,16.43,0.5221,0.4896,0.4606,2.496,1.535,-3.004,0.01749,0.6573,0.8758,0.000234,94.57,4.572,4.558,0.0001387,9.319e-06,
random_3977.jpg,1400,1.333,18.785,15.107,71.877,11.816,11.524,187.746,87.212,41.286,49.682,37.488,44.695,0.05326,0.8122,0.7363,43.707,58.662,52.239,18.785,14.83,10.713,0.02295,0.2095,0.1714,71.842,19.464,17.304,0.6683,0.579,0.5597,2.713,1.689,-1.77,0.004666,0.7333,0.8203,0.0003947,73.302,3.989,4.248,0.000167,1.098e-05,
random_3994.jpg,1400,1.333,7.908,11.974,23.927,4.011,8.632,9.204,6.579,64.42,6.654,19.25,-30.3642,0.6774,0.934,0.2526,8.898,10.462,53.592,7.908,18.839,24.484,0.02724,0.08673,0.2102,64.437,21.741,19.339,0.5733,0.4082,0.3825,2.522,1.542,-2.224,0.001913,0.663,0.7689,0.0005338,83.783,3.695,4.177,0.0002641,1.143e-05,
random_3998.jpg,1250,1.778,16.11,15.614,122.507,14.84,11.993,189.586,78.577,24.041,47.685,41.622,50.233,0.05235,0.8877,0.7436,47.874,44.064,28.368,16.11,9.748,12.097,0.02269,0.1152,0.1878,37.83,1.163,16.946,0.6157,0.6191,0.6101,2.6,1.7,-2.374,0.001901,0.855,0.8452,0.0002255,98.28,4.378,4.514,0.000149,9.492e-06,
random_4018.jpg,1250,1.778,18.268,16.418,113.944,17.753,11.708,176.735,106.64,87.173,52.065,26.214,23.222,0.03425,0.5517,0.6931,49.202,47.35,48.853,18.268,7.784,8.743,0.02408,0.1914,0.1929,16.75,8.382,17.306,0.6683,0.6566,0.6215,2.855,1.758,-1.862,0.03536,0.8629,0.8752,0.0002612,96.637,4.166,4.447,0.0001047,6.571e-06,
random_4022.jpg,1250,1.778,6.575,8.444,7.931,0.8127,5.674,94.081,152.639,105.871,58.086,-29.2667,18.713,0.3642,0.4004,0.5986,22.206,17.112,9.128,6.575,0.8664,4.322,0.03541,0.0717,0.0671,34.44,7.071,17.876,0.7814,0.7954,0.7307,2.338,1.086,-2.88,0.001883,0.7156,0.5085,0.0006195,93.876,3.987,4.072,0.000923,1.903e-06,
random_4070.jpg,1169,1.129,16.671,15.498,76.485,11.581,10.281,105.198,102.706,93.504,43.049,0.2433,5.308,0.1087,0.2681,0.4539,46.433,41.916,34.856,16.671,3.725,15.52,0.2152,0.1233,0.1718,63.172,13.542,11.532,0.6449,0.4926,0.486,2.687,1.637,-1.929,0.004425,0.7642,0.8658,0.0002045,83.472,4.065,4.425,0.0001189,8.629e-06,
random_4081.jpg,1108,1.27,23.357,17.199,169.096,26.981,12.043,166.75,166.695,158.254,67.525,-0.6833,4.355,0.1608,0.213,0.71,64.907,61.908,57.66,23.357,9.288,14.951,0.2822,0.1357,0.2364,19.587,14.849,10.674,0.6266,0.6229,0.6368,2.871,1.783,-1.869,0.007837,0.8608,0.8762,0.0001886,97.353,4.495,4.534,8.526e-05,5.904e-06,
random_4126.jpg,1250,1.778,20.341,17.771,71.471,27.587,12.227,130.248,149.335,180.639,61.222,2.763,-18.5682,0.5977,0.3731,0.7356,60.498,55.491,43.996,20.341,13.881,20.367,0.1619,0.2045,0.1778,23.617,2.676,18.331,0.7818,0.7657,0.7626,3.019,1.937,-0.3713,0.007539,0.9213,0.8482,0.0002702,98.109,4.497,4.528,5.733e-05,4.312e-06,
random_4128.jpg,1084,1.336,28.149,14.342,64.019,18.737,9.866,168.546,176.179,164.919,69.935,-4.656,5.144,0.2266,0.1598,0.7038,77.058,73.7,77.609,28.149,8.078,8.805,0.2009,0.1707,0.2795,23.799,39.166,23.638,0.5544,0.4109,0.362,2.923,1.412,-1.24,0.03753,0.6791,0.7966,0.0005908,91.927,4.161,4.383,0.0003123,1.558e-05,
random_4210.jpg,1400,1.333,23.648,12.017,62.709,9.653,8.155,118.309,31.6,34.983,26.766,34.028,19.002,0.9945,0.8533,0.464,80.314,50.408,53.602,23.648,18.624,15.651,0.01934,0.2078,0.3149,68.064,42.379,32.301,0.4804,0.4514,0.5226,2.63,1.611,-2.749,0.003527,0.6782,0.8393,0.0006527,69.815,4.22,4.454,0.0003405,1.511e-05,
random_4224.jpg,1400,1.333,24.752,3.974,30.877,5.137,3.418,66.981,113.115,35.627,42.025,-29.3833,36.027,0.2751,0.7685,0.444,65.082,65.345,41.107,24.752,6.292,13.498,0.04288,0.1414,0.2569,55.81,24.187,24.225,0.3024,0.2975,0.248,2.218,1.22,-2.018,0.007453,0.3405,0.6362,0.001176,80.173,3.922,4.073,0.0008944,3.457e-05,
random_4226.jpg,1120,1.333,26.446,16.923,208.784,24.564,11.408,130.308,149.686,183.045,61.048,4.099,-19.4765,0.6314,0.3672,0.7262,79.508,68.925,58.768,26.446,10.534,17.521,0.1372,0.3059,0.2329,21.378,3.763,15.751,0.6558,0.6209,0.607,2.67,1.625,-3.56,0.1158,0.8245,0.873,0.0002031,95.931,4.518,4.561,0.0001178,6.283e-06,
random_4252.jpg,1336,1.493,19.635,16.806,163.774,20.972,10.983,81.688,118.777,86.59,45.998,-19.0202,14.017,0.3327,0.3929,0.4721,46.759,51.66,48.48,19.635,13.255,8.268,0.1038,0.1728,0.2031,38.649,8.615,10.332,0.6234,0.6187,0.6132,2.608,1.684,-2.396,0.01616,0.8804,0.8627,0.0002631,96.983,4.569,4.567,0.000102,6.46e-06,
random_4288.jpg,1250,1.778,26.395,11.642,138.799,20.172,9.255,201.909,168.455,154.625,71.977,11.151,14.066,0.09663,0.3439,0.8026,48.221,84.672,73.337,26.395,22.168,10.791,0.1102,0.3062,0.1924,13.715,15.249,25.731,0.5108,0.4317,0.3789,2.822,1.646,-1.868,0.001087,0.6146,0.8894,0.0004343,93.935,4.475,4.535,0.000335,2.189e-05,
random_4290.jpg,1336,1.493,7.549,8.312,37.751,7.005,4.037,32.33,32.884,32.375,12.462,-0.3149,0.2635,0.04021,0.06573,0.1324,16.604,18.101,18.542,7.549,1.871,2.204,0.2057,0.1021,0.07429,97.831,5.864,14.191,0.5587,0.3782,0.3716,2.521,1.88,-1.764,0.005131,0.6679,0.8212,0.0001328,60.173,4.569,4.548,9.207e-05,8.846e-06,
random_4332.jpg,1336,0.67,10.887,14.094,50.55,6.555,9.293,83.54,123.588,44.979,47.314,-27.6187,37.438,0.2537,0.6511,0.4851,28.712,28.147,18.509,10.887,6.9,5.748,0.03599,0.08494,0.1113,25.441,6.5,9.921,0.6149,0.5535,0.5317,2.563,1.506,-2.269,0.001855,0.7242,0.8405,0.0002725,95.837,4.402,4.49,0.0002113,8.71e-06,
random_4341.jpg,1336,1.493,8.083,11.526,33.375,6.631,7.65,6.673,6.844,64.095,6.265,18.561,-30.7844,0.6669,0.9506,0.2514,9.051,10.023,52.713,8.083,17.293,22.967,0.01642,0.05889,0.2067,65.215,26.844,25.652,0.5605,0.5481,0.504,2.454,1.501,-3.578,0.0594,0.7289,0.82,0.0002251,88.033,4.568,4.561,0.0001848,5.81e-06,
random_4348.jpg,1336,1.493,13.861,14.019,60.523,11.625,9.825,71.445,176.92,220.456,68.063,-14.5649,-30.5478,0.5472,0.6949,0.8646,49.425,39.899,29.272,13.861,9.66,10.686,0.01635,0.1944,0.1148,29.001,4.988,12.768,0.6966,0.5932,0.5852,2.866,1.847,-1.161,0.01058,0.7646,0.8453,0.0002743,97.02,4.546,4.549,0.0003797,8.446e-06,
random_4367.jpg,1336,1.493,24.087,13.677,42.399,4.823,8.243,118.324,128.879,132.805,52.179,-2.947,-3.265,0.5154,0.1476,0.5289,60.696,61.427,65.339,24.087,2.457,5.795,0.1524,0.1082,0.2485,41.631,24.099,23.553,0.5912,0.4324,0.443,2.554,1.174,-2.551,0.002652,0.665,0.7907,0.0003978,85.493,4.127,4.319,0.0002128,1.095e-05,
random_4449.jpg,1336,1.493,19.548,17.022,120.829,20.89,10.553,110.199,141.67,164.701,56.884,-4.299,-15.8173,0.562,0.3716,0.6548,52.779,51.857,48.216,19.548,7.805,11.749,0.07098,0.1731,0.1891,36.985,0.787,12.08,0.6488,0.6222,0.6105,2.839,1.839,-1.481,0.00505,0.7938,0.8623,0.0002109,99.397,4.53,4.531,8.704e-05,5.938e-06,
random_4453.jpg,1336,1.493,13.798,16.942,91.572,15.299,11.319,167.515,171.269,170.656,69.631,-0.8542,0.1457,0.2456,0.1565,0.7203,34.811,38.416,44.207,13.798,6.941,10.699,0.3876,0.09322,0.1509,21.352,7.629,11.146,0.6671,0.653,0.6409,2.854,1.863,-1.489,0.009966,0.8417,0.8963,0.0002152,98.656,4.505,4.534,7.841e-05,4.427e-06,
random_4464.jpg,1077,1.009,14.702,16.183,73.563,21.343,10.243,93.774,135.523,63.058,51.806,-27.3326,33.649,0.2652,0.5766,0.5316,38.506,38.513,39.336,14.702,6.434,7.97,0.03646,0.182,0.1511,46.903,3.404,4.652,0.7609,0.7497,0.7469,2.879,1.926,-0.9369,0.01636,0.9024,0.9056,0.0001863,96.684,4.482,4.562,7.544e-05,4.015e-06,
random_4466.jpg,1336,1.493,17.563,13.756,52.206,5.526,9.571,198.938,200.082,186.692,80.057,-2.107,7.024,0.2265,0.1625,0.8171,56.063,46.748,52.972,17.563,9.975,11.363,0.1577,0.2093,0.164,10.904,36.996,29.674,0.53,0.4006,0.4022,2.469,1.142,-3.094,0.005037,0.5397,0.7668,0.0004816,74.351,3.936,4.193,0.0002327,1.463e-05,
random_4494.jpg,1336,1.493,16.537,11.257,35.889,4.444,7.81,53.345,35.442,32.491,16.639,8.171,4.885,0.005838,0.5991,0.2192,37.483,40.547,40.772,16.537,8.141,8.283,0.1409,0.4067,0.1428,52.181,41.272,24.992,0.417,0.2923,0.2413,2.492,1.38,-2.454,0.002223,0.441,0.7914,0.0004424,82.774,4.489,4.477,0.0002897,2.089e-05,
random_4502.jpg,1250,1.778,14.93,13.182,81.419,11.395,8.198,63.082,101.715,60.21,39.182,-20.6193,18.874,0.3091,0.6499,0.399,43.651,36.315,40.882,14.93,2.564,14.983,0.1135,0.1886,0.1424,38.618,8.908,17.842,0.6062,0.4284,0.4056,2.676,1.632,-2.128,0.002077,0.6549,0.8236,0.0003005,93.779,4.5,4.528,0.0002769,1.431e-05,
random_4518.jpg,870,0.6231,17.834,15.055,149.678,25.91,9.15,109.742,133.423,98.742,52.539,-15.2638,16.035,0.2868,0.2958,0.5234,45.224,46.612,46.851,17.834,4.81,7.806,0.04774,0.1368,0.183,49.087,6.343,11.085,0.6266,0.5634,0.5484,2.865,1.801,-1.817,0.01104,0.789,0.8807,0.0001736,97.035,4.449,4.525,0.0001121,4.973e-06,
random_4524.jpg,1084,1.336,11.458,14.139,86.575,15.222,8.69,111.518,119.664,84.87,48.558,-9.356,18.104,0.2088,0.2971,0.4697,29.555,29.208,26.701,11.458,3.054,6.272,0.02807,0.09636,0.1147,40.805,4.839,10.251,0.6875,0.6486,0.6439,2.752,1.834,-1.741,0.001574,0.8981,0.8854,0.0001277,96.453,4.533,4.557,9.431e-05,4.808e-06,
random_4555.jpg,1141,0.9017,2.771,9.192,13.923,2.608,5.83,226.003,226.054,227.708,89.936,0.2885,-0.8045,0.6667,0.02126,0.8985,8.343,7.973,7.78,2.771,1.417,1.765,0.2287,0.0165,0.02754,11.527,7.907,4.831,0.7243,0.6662,0.6402,2.616,1.601,-1.488,0.01057,0.7816,0.8176,0.0001805,92.455,4.515,4.556,0.0004549,6.295e-06,
random_4557.jpg,1084,1.336,7.428,11.318,51.095,4.796,7.576,214.996,20.157,25.959,46.152,67.387,50.288,0.9956,0.921,0.8431,25.792,28.05,23.814,7.428,6.821,5.051,0.008057,0.09473,0.1011,66.17,5.182,9.156,0.5845,0.5876,0.5398,2.637,1.504,-2.435,0.003455,0.6515,0.7089,0.0005581,93.158,4.382,4.309,0.0006976,1.521e-05,
random_4580.jpg,1336,1.493,32.556,15.117,87.424,16.484,9.925,79.042,103.797,127.993,41.181,0.3932,-17.3736,0.5788,0.5486,0.5221,79.067,85.262,73.418,32.556,12.218,15.731,0.08878,0.2621,0.2948,47.418,28.624,19.612,0.3981,0.4276,0.3645,2.743,1.493,-1.643,0.003739,0.6313,0.7926,0.0004488,85.898,4.112,4.345,0.000134,1.753e-05,
random_4591.jpg,1332,1.504,9.771,6.904,22.478,3.656,4.745,10.138,11.197,73.465,7.861,20.488,-35.4538,0.663,0.8975,0.2881,17.881,19.173,46.614,9.771,14.159,17.117,0.009371,0.0672,0.1828,96.77,23.906,15.689,0.6653,0.1567,0.155,2.594,1.73,-2.161,0.007422,0.1955,0.5584,0.0006798,55.748,3.919,4.111,0.0005668,1.127e-05,
random_4662.jpg,1120,1.333,45.776,8.031,35.677,3.532,4.878,110.124,117.597,118.651,45.192,-2.144,-1.32,0.2877,0.1045,0.4698,107.677,116.853,118.621,45.776,3.139,3.155,0.3932,0.104,0.462,33.565,46.081,33.341,0.1765,0.2313,0.1751,2.176,0.9803,-4.317,0.04682,0.3328,0.6568,0.001219,87.613,3.943,3.803,0.000613,2.224e-05,
random_4665.jpg,1120,1.333,14.516,15.743,121.565,17.157,12.028,188.878,78.434,29.817,47.775,41.682,47.739,0.04823,0.8582,0.7407,39.782,42.837,36.07,14.516,8.13,11.551,0.01922,0.1507,0.156,45.5,6.374,11.23,0.7042,0.6803,0.6851,2.772,1.825,-2.04,0.03297,0.8896,0.8508,0.000198,95.926,4.326,4.515,0.0001309,6.07e-06,
random_4686.jpg,1400,1.333,14.143,14.966,123.355,10.901,8.903,96.129,178.455,84.16,65.699,-43.1256,39.919,0.316,0.5709,0.6998,41.156,38.542,37.232,14.143,2.985,6.817,0.03184,0.1372,0.1511,36.476,5.0,9.355,0.6011,0.5966,0.5677,2.481,1.52,-3.1,0.00461,0.7569,0.8461,0.0003001,99.103,4.529,4.502,0.0001816,7.099e-06,
random_4689.jpg,1400,1.333,20.004,13.976,53.704,7.001,8.934,106.552,120.59,120.474,48.845,-4.8,-1.086,0.4276,0.2088,0.5062,43.545,50.587,65.051,20.004,2.528,12.019,0.1757,0.08975,0.2341,40.787,16.381,17.335,0.6754,0.356,0.352,2.636,1.447,-2.154,0.003687,0.613,0.8298,0.0003333,86.614,4.063,4.245,0.0001998,9.917e-06,
random_4711.jpg,1400,1.333,8.44,13.435,48.772,8.144,8.045,61.411,124.997,211.769,52.24,8.858,-50.6046,0.5962,0.7144,0.8305,17.826,23.897,21.116,8.44,5.609,4.328,0.009626,0.05796,0.08281,33.419,5.044,9.135,0.686,0.7439,0.6777,2.654,1.782,-1.541,0.004444,0.7873,0.8578,0.0002255,94.92,4.55,4.565,0.0003375,4.481e-06,
random_4726.jpg,1400,1.333,13.798,15.92,103.181,11.076,9.97,138.304,135.487,144.357,56.742,3.049,-4.293,0.7102,0.1308,0.5858,35.1,36.301,36.742,13.798,5.969,6.491,0.193,0.06904,0.1392,26.5,5.245,8.001,0.6733,0.6561,0.651,2.542,1.557,-2.762,0.003806,0.8948,0.8803,0.0002214,98.449,4.534,4.554,0.0001075,5.053e-06,
random_4760.jpg,1334,1.498,11.17,10.549,59.197,10.888,5.78,55.451,55.791,102.637,25.368,13.842,-27.7096,0.6646,0.4943,0.4026,27.099,27.41,26.258,11.17,4.782,5.534,0.0243,0.1084,0.103,78.817,2.123,11.7,0.5446,0.546,0.532,2.573,1.711,-1.674,0.01213,0.684,0.8277,0.0003045,91.774,4.419,4.473,0.0001776,1.041e-05,
random_4765.jpg,1022,0.8348,21.862,12.725,99.771,17.233,9.657,15.551,43.711,80.688,18.13,4.431,-23.8491,0.6171,0.892,0.3302,27.748,57.657,54.779,21.862,16.005,15.804,0.08071,0.1745,0.2196,49.886,20.811,11.312,0.5509,0.4913,0.4951,2.774,1.635,-2.001,0.004352,0.6967,0.8178,0.0005266,95.22,4.288,4.442,0.0001775,1.212e-05,
random_4775.jpg,1033,1.501,7.216,10.445,30.225,5.553,5.974,134.288,133.042,132.471,55.557,0.3709,0.4868,0.02303,0.02936,0.5308,18.326,18.803,19.26,7.216,1.3,1.795,0.2014,0.02912,0.07424,45.516,4.778,13.241,0.629,0.52,0.5039,2.75,1.52,-1.891,0.004498,0.7225,0.8467,0.0001785,90.82,4.393,4.499,0.0001307,7.823e-06,
random_4788.jpg,1400,1.333,17.404,15.377,51.006,8.833,9.987,105.526,102.223,96.574,42.915,0.5503,3.357,0.3622,0.1721,0.4385,52.637,42.4,32.91,17.404,4.461,10.69,0.3855,0.1185,0.1953,64.973,4.565,11.695,0.6844,0.4998,0.4978,2.757,1.676,-1.599,0.04228,0.8122,0.7909,0.0003126,84.018,3.954,4.226,6.24e-05,9.875e-06,
random_4815.jpg,1066,1.502,23.628,12.303,51.287,5.433,6.898,125.985,127.98,131.523,52.495,0.1025,-2.323,0.6284,0.0913,0.5224,60.975,59.614,57.175,23.628,1.508,3.944,0.2681,0.09921,0.2259,24.218,23.946,11.555,0.7248,0.4747,0.4681,2.533,1.248,-2.537,0.01373,0.7161,0.8112,0.0005358,85.675,3.384,3.945,0.0001847,7.932e-06,
random_4919.jpg,1120,1.333,19.132,14.498,59.507,9.483,10.876,178.073,104.176,107.997,52.13,31.113,11.526,0.9855,0.5435,0.6983,52.943,46.329,73.385,19.132,6.998,21.111,0.06974,0.2255,0.2076,26.624,17.511,15.943,0.6884,0.2672,0.261,2.629,1.528,-1.829,0.008089,0.4857,0.7492,0.0008364,91.459,3.969,4.196,0.0003107,2.049e-05,
random_4938.jpg,1086,1.435,13.312,13.367,63.151,8.015,8.458,86.479,126.981,48.122,48.47,-28.0274,37.295,0.2539,0.644,0.498,34.493,34.715,28.795,13.312,4.086,6.412,0.01826,0.1101,0.1362,77.56,1.039,12.258,0.6556,0.6236,0.6134,2.685,1.281,-2.027,0.03947,0.7584,0.8294,0.0002651,81.267,4.414,4.517,0.0002144,6.966e-06,
random_4943.jpg,1400,1.333,13.668,15.665,45.402,7.445,10.152,130.715,156.656,218.312,64.813,7.672,-34.1799,0.6257,0.4132,0.8571,46.32,36.267,31.231,13.668,5.024,13.351,0.05138,0.1726,0.1225,32.727,8.796,11.797,0.7769,0.6165,0.6139,2.787,1.723,-1.488,0.01595,0.7625,0.7824,0.0002908,93.816,3.897,4.158,0.0002754,4.444e-06,
random_4966.jpg,1072,0.675,19.759,16.096,151.126,18.179,10.469,95.858,108.195,53.506,42.798,-13.4166,28.034,0.1999,0.5354,0.4311,45.763,50.203,34.598,19.759,8.827,12.337,0.04752,0.1683,0.1974,27.083,9.919,11.295,0.6792,0.649,0.6408,2.633,1.557,-3.648,0.1005,0.8288,0.8898,0.0003079,98.435,4.14,4.442,0.0001333,5.799e-06,
random_4978.jpg,1120,1.333,16.975,17.185,117.542,23.069,11.773,168.599,172.648,162.156,69.75,-2.771,4.868,0.2482,0.1759,0.7166,45.005,47.261,45.211,16.975,10.653,14.657,0.3004,0.1069,0.1724,26.572,5.027,10.644,0.715,0.6964,0.6802,2.923,1.898,-1.416,0.03975,0.9261,0.8755,0.0002333,98.923,4.487,4.528,6.485e-05,5.556e-06,
random_5001.jpg,1066,1.502,12.082,15.459,56.117,11.399,11.239,197.977,28.066,26.184,43.144,60.759,46.012,0.0009652,0.9082,0.7764,46.205,32.733,21.88,12.082,12.695,12.244,0.02009,0.09663,0.1812,81.689,6.72,14.778,0.6605,0.6551,0.635,2.866,1.787,-1.391,0.0516,0.8037,0.8022,0.0002266,91.065,4.361,4.485,0.0002957,8.592e-06,
random_5024.jpg,1400,1.333,18.756,15.473,165.272,16.756,9.182,153.876,115.545,188.38,54.747,29.777,-32.7179,0.7582,0.416,0.739,45.677,53.223,39.035,18.756,10.59,12.198,0.03198,0.1796,0.153,31.984,1.202,7.492,0.6172,0.5962,0.5983,2.568,1.55,-3.119,0.03826,0.6915,0.8423,0.0005231,99.567,4.412,4.476,0.0001485,7.419e-06,
random_5037.jpg,1221,1.502,17.718,14.3,48.932,10.656,9.818,119.777,13.964,63.97,25.249,44.646,-1.185,0.9453,0.9021,0.4731,71.455,12.47,59.325,17.718,23.072,16.641,0.0611,0.08939,0.2795,32.982,29.488,24.983,0.622,0.5121,0.4772,2.849,1.494,-2.215,0.01554,0.7342,0.8555,0.0002727,91.035,4.367,4.529,0.0001956,8.21e-06,
random_5116.jpg,1335,1.495,26.25,16.533,77.657,21.886,11.245,73.377,111.946,71.154,42.373,-20.6754,18.333,0.3061,0.6028,0.4416,55.194,68.812,71.885,26.25,10.914,10.429,0.09694,0.2732,0.2689,53.508,23.025,23.185,0.7147,0.6241,0.6239,2.92,1.799,-1.078,0.02128,0.8945,0.8246,0.0003296,90.401,3.794,4.218,6.431e-05,7.417e-06,
random_5144.jpg,1027,1.548,19.93,13.225,82.312,19.43,8.525,35.959,74.463,19.685,26.839,-23.8859,25.104,0.2983,0.8203,0.292,40.88,50.617,28.238,19.93,8.469,13.308,0.03135,0.1787,0.1985,53.917,20.262,18.643,0.6186,0.6118,0.5591,2.853,1.743,-1.329,0.006989,0.7701,0.8758,0.0002883,90.608,4.383,4.528,0.000102,7.325e-06,
